94	99	90	97	99	98	67	99	95	99	99	97	99	93	99	98	82	88	98	99	0	90	98	99	99	98	96	99	96	97	99	99	99	95	99	98	99	93	99	95	89	98	99	99	80	99	84	96	99	86	99	98	93	99	64	98	99	69	99	99	99	99	99	88	99	99	99	95	97	99	99	99	99	99	95	88	99	97	95	99	99	99	86	61	99	99	98	99	97	99	99	98	99	70	99	99	87	99	99	99	84	98	97	99	99	99	98	90	95	99	99	63	99	99	95	99	99
96	99	95	99	99	97	97	99	98	87	99	94	99	98	99	99	98	99	76	99	90	0	99	99	99	86	99	99	94	75	99	99	99	99	99	99	99	91	99	90	94	99	99	99	99	99	99	99	99	97	99	99	99	99	99	99	99	79	99	99	99	99	99	93	99	88	99	98	54	99	99	99	99	99	83	99	73	99	98	99	99	99	69	99	99	73	99	99	97	99	99	98	99	99	99	99	93	99	99	99	99	99	92	99	99	76	98	99	99	98	99	83	99	99	86	99	99
94	99	98	99	99	97	96	99	94	99	91	95	90	95	99	95	96	96	99	99	98	99	0	87	99	95	98	99	98	93	99	99	99	81	99	99	98	97	99	95	98	99	99	99	97	99	98	97	99	96	99	88	97	90	99	88	99	99	99	99	99	99	99	98	99	99	99	98	99	99	99	99	99	99	95	99	97	98	96	99	99	99	93	99	99	99	99	99	99	99	99	94	99	99	99	99	95	83	99	99	99	92	82	99	98	97	94	99	98	92	99	98	99	99	99	99	98
96	99	99	99	99	99	96	99	99	99	99	91	99	92	99	99	99	99	99	99	99	99	87	0	99	81	99	99	91	99	99	99	99	99	99	99	99	99	99	99	98	99	99	99	99	99	99	99	99	99	99	99	98	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	96	99	96	99	99	99	99	99	97	99	99	99	99	99	95	99	99	99	99	99	99	99	87	99	99	99	99	95	82	99	99	99	96	99	99	96	99	99	99	99	99	99	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	89	99	99	99	99	99	99	99	99	99	0	99	99	89	99	99	89	99	89	99	97	99	99	99	89	99	99	99	64	89	99	97	99	99	99	99	99	99	99	99	99	99	99	99	89	99	97	89	89	99	89	99	97	99	99	64	99	89	89	89	99	99	99	99	99	99	99	89	99	99	89	99	99	99	99	89	64	99	89	99	99	99	99	99	92	99	99	99	99	97	99	99	99	99	99	99	99	99	64	99	99	99	99
94	99	97	99	98	82	95	99	92	95	99	91	99	85	99	91	93	98	82	99	98	86	95	81	99	0	86	99	88	90	99	99	99	92	99	99	99	98	99	88	97	99	99	99	99	99	97	99	99	96	99	90	88	99	99	90	99	99	99	82	99	99	99	98	99	95	99	93	99	99	99	99	99	99	72	92	99	80	95	99	83	99	85	97	99	89	98	99	95	99	99	97	99	99	99	89	96	99	99	97	99	92	86	99	91	88	94	99	99	96	99	99	99	99	86	99	99
96	96	86	90	97	85	82	97	85	99	99	96	99	92	99	90	96	97	99	99	96	99	98	99	99	86	0	99	85	98	99	99	99	94	99	86	91	81	99	71	99	99	99	99	89	99	99	90	95	91	94	84	83	99	99	84	98	99	99	99	99	99	99	96	99	99	99	99	99	99	99	99	99	99	67	85	99	74	99	99	99	99	96	98	99	99	89	90	97	99	99	99	99	91	95	83	99	99	99	88	98	80	90	99	70	95	96	80	99	97	93	99	99	99	85	95	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	89	99	99	0	99	99	0	99	0	99	87	99	99	99	0	99	99	99	79	0	99	87	99	99	99	99	99	99	99	99	99	99	99	99	0	99	84	0	0	99	0	99	84	99	99	79	99	0	0	0	99	99	99	99	99	95	99	0	99	99	0	99	99	99	99	0	79	99	0	99	99	99	99	99	49	99	99	99	99	84	99	99	99	99	99	99	99	99	79	99	99	99	99
83	97	85	79	92	98	93	98	62	97	99	96	99	59	99	96	78	98	93	99	96	94	98	91	99	88	85	99	0	78	99	99	99	98	99	94	93	96	99	83	94	89	99	99	99	99	82	95	94	88	88	94	89	99	99	94	92	97	99	99	99	99	99	84	99	94	99	73	99	99	99	99	99	99	89	95	99	80	78	99	99	99	66	99	99	87	89	94	91	99	99	96	99	99	86	94	98	99	99	87	99	78	71	99	89	90	90	96	99	89	99	99	99	81	96	83	99
85	98	89	98	97	93	93	96	80	95	94	94	77	71	99	94	82	97	87	96	97	75	93	99	99	90	98	99	78	0	99	99	99	97	99	85	97	94	99	91	94	93	99	99	97	99	85	86	94	89	77	81	92	92	99	81	86	97	99	99	99	99	99	90	99	94	99	60	80	99	95	99	99	99	93	99	85	85	80	99	89	99	67	98	99	87	83	98	72	99	99	94	99	99	77	93	95	79	99	95	99	67	70	99	97	84	94	99	97	87	99	99	99	99	96	93	96
99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	89	99	99	0	99	99	0	99	0	99	87	99	99	99	0	99	99	99	79	0	99	87	99	99	99	99	99	99	99	99	99	99	99	99	0	99	84	0	0	99	0	99	84	99	99	79	99	0	0	0	99	99	99	99	99	95	99	0	99	99	0	99	99	99	99	0	79	99	0	99	99	99	99	99	49	99	99	99	99	84	99	99	99	99	99	99	99	99	79	99	99	99	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	89	99	99	0	99	99	0	99	0	99	87	99	99	99	0	99	99	99	79	0	99	87	99	99	99	99	99	99	99	99	99	99	99	99	0	99	84	0	0	99	0	99	84	99	99	79	99	0	0	0	99	99	99	99	99	95	99	0	99	99	0	99	99	99	99	0	79	99	0	99	99	99	99	99	49	99	99	99	99	84	99	99	99	99	99	99	99	99	79	99	99	99	99
88	99	96	99	99	92	92	99	77	99	96	99	96	89	99	78	87	99	99	97	95	99	81	99	99	92	94	99	98	97	99	99	99	0	99	99	99	99	99	89	98	98	99	99	90	99	98	95	98	91	99	76	95	99	99	76	97	99	99	99	99	99	99	99	99	99	99	95	99	99	99	99	99	99	85	96	97	92	83	99	99	99	86	99	99	99	98	99	99	99	99	84	99	99	98	97	99	96	99	98	99	84	89	99	90	92	94	99	99	92	99	99	99	99	99	99	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	87	99	99	99	99	99	99	99	99	99	97	99	99	87	99	99	87	99	87	99	0	99	99	99	87	99	99	99	96	87	99	97	99	99	99	99	99	99	99	99	99	99	99	99	87	99	96	87	87	99	87	99	96	99	99	96	99	87	87	87	99	99	99	99	99	99	99	87	99	99	87	99	99	99	99	87	96	99	87	99	99	99	99	99	91	99	99	99	99	96	99	99	99	99	99	99	99	99	96	99	99	99	99
79	82	95	95	97	99	87	90	92	99	99	95	99	99	99	99	99	93	99	99	98	99	99	99	99	99	86	99	94	85	99	99	99	99	99	0	72	85	99	91	99	99	99	99	93	99	99	92	84	76	87	99	91	99	99	99	95	96	99	99	99	99	99	86	99	99	99	81	99	99	99	99	99	99	92	99	99	99	99	99	99	99	85	98	99	99	83	57	74	99	99	97	99	94	89	94	99	99	99	90	99	95	95	99	99	95	89	88	99	96	58	99	99	94	77	94	99
76	79	97	92	98	99	94	90	87	99	98	95	94	97	99	97	97	92	99	99	99	99	98	99	99	99	91	99	93	97	99	99	99	99	99	72	0	99	99	88	99	99	99	99	99	99	98	97	82	75	99	97	92	99	99	97	98	95	99	99	99	99	99	83	99	99	99	96	99	99	99	99	99	99	97	99	99	96	97	99	99	99	81	99	99	99	95	55	95	99	99	99	99	99	99	99	99	93	99	92	99	94	90	99	96	94	89	99	99	95	55	98	99	93	75	94	99
99	99	94	98	92	97	77	99	99	99	97	99	99	99	99	99	99	94	99	99	93	91	97	99	99	98	81	99	96	94	99	99	99	99	99	85	99	0	99	97	98	99	99	99	81	99	99	84	99	91	99	98	91	99	99	98	99	99	99	99	99	99	99	99	99	94	99	93	86	99	99	99	99	99	80	99	88	99	99	99	99	99	94	97	99	93	96	98	99	99	99	97	99	84	99	97	97	98	99	99	99	99	97	99	99	98	96	63	99	97	99	99	99	95	99	89	97
99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	89	99	99	0	99	99	0	99	0	99	87	99	99	99	0	99	99	99	79	0	99	87	99	99	99	99	99	99	99	99	99	99	99	99	0	99	84	0	0	99	0	99	84	99	99	79	99	0	0	0	99	99	99	99	99	95	99	0	99	99	0	99	99	99	99	0	79	99	0	99	99	99	99	99	49	99	99	99	99	84	99	99	99	99	99	99	99	99	79	99	99	99	99
89	94	83	97	98	97	88	91	77	96	96	96	95	84	99	84	90	95	93	97	95	90	95	99	99	88	71	99	83	91	99	99	99	89	99	91	88	97	99	0	98	95	99	99	98	99	97	95	88	88	96	73	92	98	99	73	94	89	99	99	99	99	99	90	99	97	99	91	99	99	99	99	99	99	88	84	99	61	93	99	99	99	80	99	99	88	91	86	96	99	99	97	99	99	93	87	99	95	99	88	98	71	82	99	55	72	94	99	99	94	87	92	99	96	87	87	99
96	99	92	97	98	95	91	99	95	98	99	96	99	92	99	99	85	99	97	99	89	94	98	98	99	97	99	99	94	94	99	99	99	98	99	99	99	98	99	98	0	99	99	99	87	99	74	96	99	89	99	74	95	99	98	74	99	97	99	99	99	99	99	96	99	92	99	94	97	99	99	99	99	99	97	97	97	97	95	99	98	99	91	96	99	96	99	99	98	99	99	99	99	88	99	99	90	99	99	99	88	97	96	99	99	97	98	97	62	98	99	99	99	99	98	98	99
98	99	38	99	99	99	92	99	96	92	98	99	99	97	99	98	96	96	99	98	98	99	99	99	99	99	99	99	89	93	99	99	99	98	99	99	99	99	99	95	99	0	99	99	99	99	98	97	85	98	99	99	96	99	97	99	74	99	99	99	99	99	99	99	99	99	99	97	99	99	99	99	99	99	99	99	99	98	96	99	99	99	94	97	99	47	99	99	99	99	99	98	99	99	70	95	99	99	99	99	99	84	99	99	99	97	93	99	99	91	99	99	99	99	99	61	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	79	99	99	99	99	99	99	99	99	99	64	99	99	79	99	99	79	99	79	99	96	99	99	99	79	99	99	99	0	79	99	96	99	99	99	99	99	99	99	99	99	99	99	99	79	99	95	79	79	99	79	99	95	99	99	0	99	79	79	79	99	99	99	99	99	98	99	79	99	99	79	99	99	99	99	79	0	99	79	99	99	99	99	99	85	99	99	99	99	95	99	99	99	99	99	99	99	99	0	99	99	99	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	89	99	99	0	99	99	0	99	0	99	87	99	99	99	0	99	99	99	79	0	99	87	99	99	99	99	99	99	99	99	99	99	99	99	0	99	84	0	0	99	0	99	84	99	99	79	99	0	0	0	99	99	99	99	99	95	99	0	99	99	0	99	99	99	99	0	79	99	0	99	99	99	99	99	49	99	99	99	99	84	99	99	99	99	99	99	99	99	79	99	99	99	99
98	99	96	91	99	97	55	99	93	99	97	96	99	98	99	93	55	99	99	97	80	99	97	99	99	99	89	99	99	97	99	99	99	90	99	93	99	81	99	98	87	99	99	99	0	99	60	88	96	75	95	96	84	99	99	96	92	99	99	99	99	99	99	97	99	99	99	98	99	99	99	99	99	99	85	90	99	98	95	99	99	99	93	99	99	99	96	99	92	99	99	97	99	35	93	99	61	99	99	99	45	95	98	99	96	98	99	69	85	98	99	99	99	99	99	98	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	87	99	99	99	99	99	99	99	99	99	97	99	99	87	99	99	87	99	87	99	97	99	99	99	87	99	99	99	96	87	99	0	99	99	99	99	99	99	99	99	99	99	99	99	87	99	96	87	87	99	87	99	96	99	99	96	99	87	87	87	99	99	99	99	99	99	99	87	99	99	87	99	99	99	99	87	96	99	87	99	99	99	99	99	91	99	99	99	99	96	99	99	99	99	99	99	99	99	96	99	99	99	99
86	99	97	92	99	98	70	99	80	99	99	96	97	69	99	99	37	99	99	99	84	99	98	99	99	97	99	99	82	85	99	99	99	98	99	99	98	99	99	97	74	98	99	99	60	99	0	98	99	75	99	92	82	99	99	92	99	97	99	99	99	99	99	88	99	98	99	82	99	99	99	99	99	99	96	91	99	91	81	99	99	99	74	99	99	99	98	99	94	99	99	99	99	66	99	99	66	96	99	99	50	94	91	99	99	97	97	90	88	97	99	99	99	99	99	99	98
98	99	86	97	99	99	87	98	96	99	41	99	79	98	99	98	96	96	99	36	96	99	97	99	99	99	90	99	95	86	99	99	99	95	99	92	97	84	99	95	96	97	99	99	88	99	98	0	89	92	89	75	96	99	99	75	94	99	99	99	99	99	99	96	99	99	99	97	99	99	99	99	99	99	88	99	99	99	53	99	99	99	95	99	99	98	94	98	98	99	99	98	99	92	81	99	99	82	99	98	99	81	93	99	98	96	98	85	94	91	99	99	99	99	99	90	99
88	90	85	93	99	99	88	35	79	96	91	97	98	99	99	84	99	88	99	90	99	99	99	99	99	99	95	99	94	94	99	99	99	98	99	84	82	99	99	88	99	85	99	99	96	99	99	89	0	87	94	94	95	99	99	94	71	97	99	99	99	99	99	85	99	94	99	94	99	99	99	99	99	99	97	99	99	94	89	99	99	99	85	99	99	90	94	63	82	99	99	97	99	99	81	99	99	98	99	95	98	74	90	99	86	91	93	99	99	92	77	99	99	83	85	64	99
71	85	94	94	98	97	76	93	81	99	98	94	91	82	99	97	72	93	98	98	86	97	96	99	99	96	91	99	88	89	99	99	99	91	99	76	75	91	99	88	89	98	99	99	75	99	75	92	87	0	99	91	84	99	98	91	99	88	99	99	99	99	99	80	99	99	99	87	99	99	99	99	99	99	91	95	99	93	87	99	98	99	68	97	99	98	96	66	95	99	99	95	99	77	99	99	85	91	99	95	80	92	86	99	98	93	89	88	91	93	64	93	99	94	79	95	99
99	99	97	99	99	99	97	88	99	99	99	99	99	99	99	99	99	98	99	99	99	99	99	99	99	99	94	99	88	77	99	99	99	99	99	87	99	99	99	96	99	99	99	99	95	99	99	89	94	99	0	99	99	99	99	99	76	99	99	99	99	99	99	99	99	99	99	96	99	99	99	99	99	99	97	99	99	99	99	99	99	99	98	99	99	99	83	94	99	99	99	99	99	99	36	99	99	99	99	99	99	88	99	99	99	97	97	99	99	96	99	99	99	99	99	92	99
95	99	79	99	99	96	93	99	82	99	82	97	63	89	99	79	92	98	93	84	98	99	88	99	99	90	84	99	94	81	99	99	99	76	99	99	97	98	99	73	74	99	99	99	96	99	92	75	94	91	99	0	96	99	99	0	92	99	99	99	99	99	99	98	99	96	99	95	99	99	99	99	99	99	93	89	99	67	83	99	86	99	91	99	99	99	95	99	97	99	99	94	99	99	95	93	98	68	99	94	98	68	78	99	69	92	97	99	77	90	99	99	99	99	98	97	99
87	95	95	97	99	85	83	98	86	99	99	94	98	83	99	97	79	96	99	99	93	99	97	98	99	88	83	99	89	92	99	99	99	95	99	91	92	91	99	92	95	96	99	99	84	99	82	96	95	84	99	96	0	99	99	96	98	97	99	99	99	99	99	91	99	99	99	89	99	99	99	99	99	99	78	92	99	92	90	99	98	99	83	99	99	97	97	90	97	99	99	98	99	87	98	90	90	97	99	91	86	94	92	99	96	96	91	88	99	97	90	99	99	97	85	97	98
98	99	99	99	99	99	96	99	99	99	99	91	99	99	99	99	98	95	99	99	99	99	90	99	99	99	99	99	99	92	99	99	99	99	99	99	99	99	99	98	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	98	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	98	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	89	99	99	99	99	96	99	99	96	99	99	99	99	99	99	99
99	99	95	99	99	99	69	99	99	99	99	99	99	99	99	99	99	99	97	99	64	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	98	97	99	99	99	99	99	99	99	98	99	99	99	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	19	99	99	99	99	99	99	99	99	99	81	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	81	99	99	99	99	99
95	99	79	99	99	96	93	99	82	99	82	97	63	89	99	79	92	98	93	84	98	99	88	99	99	90	84	99	94	81	99	99	99	76	99	99	97	98	99	73	74	99	99	99	96	99	92	75	94	91	99	0	96	99	99	0	92	99	99	99	99	99	99	98	99	96	99	95	99	99	99	99	99	99	93	89	99	67	83	99	86	99	91	99	99	99	95	99	97	99	99	94	99	99	95	93	98	68	99	94	98	68	78	99	69	92	97	99	77	90	99	99	99	99	98	97	99
99	99	75	99	99	99	96	96	64	92	99	99	99	99	99	63	99	98	99	99	99	99	99	99	99	99	98	99	92	86	99	99	99	97	99	95	98	99	99	94	99	74	99	99	92	99	99	94	71	99	76	92	98	99	99	92	0	99	99	99	99	99	99	98	99	99	99	89	99	99	99	99	99	99	99	99	99	87	92	99	99	99	98	99	99	82	91	98	86	99	99	98	99	99	49	98	99	99	99	99	97	76	99	99	68	95	96	99	99	95	99	99	99	99	99	74	99
90	97	86	99	99	99	98	98	95	99	99	99	99	95	99	99	97	98	99	99	69	79	99	99	99	99	99	99	97	97	99	99	99	99	99	96	95	99	99	89	97	99	99	99	99	99	97	99	97	88	99	99	97	99	99	99	99	0	99	99	99	99	99	77	99	99	99	96	94	99	99	99	99	99	99	99	99	98	96	99	99	99	77	97	99	99	99	94	99	99	99	99	99	99	99	99	99	99	99	99	99	98	97	99	99	98	98	99	99	98	93	39	99	98	87	98	99
99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	99	99	99	99	99	99	99	99	99	89	99	99	0	99	99	0	99	0	99	87	99	99	99	0	99	99	99	79	0	99	87	99	99	99	99	99	99	99	99	99	99	99	99	0	99	84	0	0	99	0	99	84	99	99	79	99	0	0	0	99	99	99	99	99	95	99	0	99	99	0	99	99	99	99	0	79	99	0	99	99	99	99	99	49	99	99	99	99	84	99	99	99	99	99	99	99	99	79	99	99	99	99
